deberta:,roberta,xlnet
0.08087863,-0.525054,0.1622666
0.50724703,1.0347528,0.65031356
-0.27076490000000003,-0.6376801,0.23382412
0.83392286,1.0335927,0.8728258
-0.24252622,-1.1694841,0.105423614
-0.20485322,-0.15444471,-0.057755023
0.6017071999999999,1.3147905,0.58108157
-1.804295,-2.1219592,-2.6129646
0.07050382,-0.15616073,0.3110903
0.008155957,0.06658188,0.32494003
0.53373694,0.08025014400000001,0.38749564
0.18615375,-0.16196354,0.24019422
-0.47566602,-0.14683179999999998,-0.11870758
-0.110136375,-0.5929154000000001,0.10226031
-0.9058419,-1.0574411,-1.0305465
-0.45455068,-0.5346519000000001,-0.0768973
0.48640355,0.31486464,0.2937192
-1.6420783,-2.4918005,-2.2282934
0.5469056999999999,0.6774766,0.5366373999999999
0.31061068,-0.6092747,0.30336955
-0.6138798000000001,-1.1118627,-0.32819048
-0.31661552,-0.2198055,-0.48607546
0.67323625,1.4418013,0.97739506
0.26597086,0.30998224,0.41339773
0.24826649,-0.47311985,0.05628304
-0.5366624,-0.96168697,-0.8196394
0.098654225,-0.38009223,0.07114664
-0.46024597,-0.7100239,-1.1152729
0.73977035,1.5308386,1.0672386
-0.4433948,-0.8528952,-0.8858746999999999
0.10458508,-1.0995878,-0.39846617
0.3127986,0.012137049,0.34748143
0.122718655,1.0293052,0.5712982
0.4708909000000001,0.14641632,0.42861396
-0.7712411,-1.572727,-0.9252423
-0.2726995,-0.8437582,-0.13225998
0.3461455,1.2987006,0.7992615
0.13514364,-0.32358190000000003,0.38112882
0.11244632,-1.1337066999999998,0.21021079
-0.43130863,-0.61774504,-0.21317461
-0.92293656,-2.0147207,-1.0053139000000002
0.06967299,-0.032396077999999995,0.30223540000000004
-0.023076877000000003,-0.09194781,-0.19600354
0.75763327,1.2986155,0.9132413
0.77233416,0.43498763,0.7086863
-1.4027786,-2.1215615000000003,-1.3973619
-0.7526129,-0.9356359,-0.78730965
0.11675799,-0.308525,0.036269203
0.83224595,1.2716705,1.0032961
0.7449819000000001,0.3863751,0.8468488999999999
0.36149803,0.36572835,0.5262818
0.61810577,1.2637347,0.6503196
-0.19520864,-0.6628736999999999,0.12119752
-1.2220248,-1.3749729,-1.2654108999999998
-0.29717302,-1.0451423,-0.53623396
0.31473947,-0.13667469,0.41586718
-0.083342336,-0.3024405,0.027517604
0.018287838,-0.46080896,-0.19970857
0.29941290000000004,0.21865834,0.43141043
0.65756375,1.1773539,0.50807494
0.16617653,-0.07672408,0.11510177
-0.47980624,-1.6450723000000005,-0.40222624
0.13892159,-0.46058607,0.091746196
-0.28589314,-0.8082094,-0.80771464
0.35221452,-0.017619317,0.5353724
-0.18995246,-0.40489724,0.1932965
0.08166686,0.037101686,0.5593956999999999
-1.1167842,-1.488028,-1.028138
0.32009152,0.8949676999999999,0.39456642
-1.3380455,-1.7033025000000002,-1.2913107
-0.9085363,-1.3807032,-1.3938978000000002
-0.3135464000000001,-0.9679311,-0.3927063
0.29262307,1.0799961,0.5633051
0.12413353,-0.07705149,0.12970825
0.016201776,-0.6848878,0.17934279
0.46072042,0.6479158,0.51867336
0.41169196,0.42710963,0.6331311
0.0136945285,0.3297632,0.53709173
0.5375816999999999,0.5341284000000001,0.50247574
-0.8678100000000001,-1.1050394,-1.1460246
-0.11238565,-0.8623030999999999,-0.41332477
-0.44598097,-0.6404736,-0.26794827
-1.4987137,-2.6158335,-1.8221288
-1.0617051000000002,-1.1858303999999995,-1.4836595
0.30839226,-0.1606352,0.22359988
0.32900622,-0.09800094,0.38239324
0.7893150999999999,1.3615031000000002,0.7723897
-1.3767371000000002,-2.413464,-1.483273
0.36392426,0.23660128,0.33509827
-0.6715944,-0.9566554,0.015061365
0.4696206,0.20397483,0.64750636
0.23664048,-0.2127669,0.07712339
-0.6810709,-1.3023765,-0.40590596
0.28497246,-0.20589013,0.46547073
0.47624427,0.73804337,0.60077673
-0.24976887,-0.6961752,-0.39909792
0.5691134,0.45710573,0.44875738
-0.53174907,-0.71484905,-0.39404327
0.17499831,-0.2018303,0.20828193
-1.8479114,-1.8573781000000005,-2.2134705
-0.19316435,-0.5132264,-0.16049092
0.26849797,0.35535038,0.2939917
0.54918444,1.151647,0.8157689
-0.14451402,-0.39466983,-0.16822584
0.053110804000000005,-0.25012422,0.30287337
0.06578009,-0.32037055,0.1392867
-0.037737686,-0.48237634,0.07328661
0.6450465,-0.37756017,0.6830316999999999
-1.7558525,-1.8353081,-1.5494214
-0.61792284,-0.96476305,-1.2696595
-0.31926337,-0.6593779000000001,-0.7736194000000001
0.6618869000000001,0.8289125,0.6509965
0.06788903,-0.43895912,0.22469331
0.7544264,1.301478,0.86400074
0.35574967,0.7990284000000001,0.63174695
0.06968921,-0.41483295,-0.4039775
-0.72688663,-1.6742964,-0.8227496999999999
0.16690947,0.22261612,0.56222355
0.5415875,1.0701346,0.45093805
0.03029655,-0.65934074,-0.09835413
0.51875156,1.2932758,1.0334866
0.4845297000000001,0.13576546,0.33912918
0.4581579000000001,1.2211202,0.6477675
0.59424096,1.2485906,0.58690244
-0.4443076,-1.0579685,-0.6038249
-0.6882334,-1.4524271,-0.39907035
-0.6630651,-1.9820666,-0.85219723
-0.10379251,-0.26578683,0.22279312
-0.014939766,-0.63218004,-0.010467676
0.07402928,0.14443536,0.22496445
0.4902024,0.7688856,0.46265015
0.47588855,0.14264867,0.7045712
0.43560258,0.37138286,0.29240412
0.05759762,-0.8382344999999999,-0.17994273
0.0038158556,-0.77466154,0.002176331
0.21825536,-0.029960139,0.19238548
0.77858835,0.6684856,0.7966214
-0.8411871999999999,-1.3714813,-0.61504334
0.78685457,1.5287674999999998,0.77118045
0.47769353,0.5201145,0.71990705
0.3140281,-0.09409541,0.4993039000000001
-0.43312547,-1.1809196000000002,-0.77042645
0.49208173,0.18438332,0.43884933
0.67845505,1.0397371,0.5217970000000001
0.5763792,1.4378334,0.8369338
-0.20805204,-0.47925028,-0.008104545999999999
0.2885729,-0.20700334,0.43622106
0.5934278000000001,0.41909808,0.612355
-0.37858838,-0.5386704999999999,-0.842873
-1.5267483,-2.612101,-1.8186789
-0.17776951,-0.92509186,-0.27756056
-0.17898658,-0.3769118,-0.113510415
-0.29421136,0.06770295,0.15359949
-0.23959517,-0.59782386,-0.1489947
-0.36239666,-0.5646456,-0.3703894
0.31459826,-0.15761085,0.2548226
-0.6939806,-0.5231991,-0.57598305
-0.29009128,-0.7738866,-0.2215529
0.20084086,0.15268444,0.49185762
0.3832075,-0.02385967,0.4028452
0.37065992,0.23693472,0.6503876999999999
-0.06880689,-0.39754665,-0.07767162
-0.4561607,-0.4033006,-0.007224186
0.5858321,0.4994884,0.74472535
0.45043436,0.31759912,0.4674456
0.69192266,0.3911439,0.6702244
0.69609725,0.9837859,0.6428501
0.74883896,1.4821296999999998,0.8202079
0.46787986,0.7134491,0.9119839
0.83353424,1.2117181,0.7191849
-1.3014544,-2.0353167,-1.3767745
0.31652215,0.24668676,0.38273808
-0.2163592,-0.5694281,-0.023034466
-0.61393803,-0.9031338,-0.890451
0.40450376,0.5938304,0.7834905
0.65769213,-0.38559502,0.6475633000000001
0.5996715,0.5660381999999999,0.51766324
0.16027963,-0.36557633,0.32300764
-0.13248193,-0.2705535,0.2271138
-0.4090707,-0.939887,-0.67980385
-0.5380261,-1.1648865,-0.4684505
0.20532224,0.2875025,0.70546514
-1.9667058,-2.672151,-1.5416005
0.21704581,-0.46164253,0.19324556
-0.019018818,-0.15930204,0.28308114
0.46155053,0.069647565,0.34855223
-0.024951156,-0.9640418,-0.08826129
-1.0875286,-0.64777637,-0.90730464
0.49564892,0.2887393,0.6007343
0.47342575,0.34365413,0.5794062
0.515191,-0.5294466999999999,0.70831406
-0.14635357,-1.0450944,0.0138202775
0.45475093,0.6358954000000001,0.64403766
0.72644454,0.9992368,0.68657625
0.581483,1.3708559,0.8758378000000001
0.4706305,0.026801834,0.41649616
0.17833754,-0.08643236,0.37989327
0.41793254,-0.22638558,0.15346774
0.0055932957,0.062222697,0.26898
0.31909785,-0.48943076,0.31777716
0.3496288,0.74118495,0.6126498
-0.380674,-0.80809426,-0.24665432
0.6913069000000001,1.1322143999999998,0.78803587
0.37961522,0.77091056,0.5902801
0.6584174,1.1535254,1.006118
0.34765926,0.2738383,0.6233873000000001
0.3939401,0.7915187,0.5006491
0.16573963,0.2345116,-0.013086003999999998
-0.2927875,-0.5778281,-0.75263995
-1.5553863,-2.1498357999999995,-1.6267023
0.4114047000000001,0.1960757,0.51583153
0.3005975,-0.0043484783,0.4604932
0.45124808,0.13086738,0.6122679
-0.26971906,-0.55270356,-0.5302038
-0.32550853,-1.5110736,-0.4370173
-1.4204476,-2.7394304,-1.7112534
-0.913851,-1.0442555,-0.4597333
-0.36576542,-0.71476954,-0.7771716999999999
-0.68671227,-0.9672819,-0.6755795
0.19775887,-0.53140765,-0.038063407
-0.45038807,-0.6759622,-0.467748
-1.7790476999999998,-2.0868208,-1.3990443
0.29368585,-0.47763836,0.16075884
0.77518904,0.8473948,0.71883065
-0.70349425,-0.57042146,0.00045143208
0.24546063,0.13643469,0.50735533
0.5745626,0.62337476,0.60594124
-0.104279496,-0.2888228,0.019786255
0.4046948,0.9606568,0.77424914
-0.7931654,-0.8301265,-0.42567945
0.026315626,-0.337084,-0.16779697
-0.4010126,-0.64827156,-0.09512095
-0.17726658,-0.9007228,-0.07019436
0.04636714,-0.509091,0.09188382
0.048951525,-0.1295365,0.30267614
0.118626356,-0.5142222,-0.014577789
-0.13204092,-0.91914535,-0.15290369
0.41018158,0.5061531,0.31216902
-0.28093114,-0.5214714,-0.2987635
0.22123984,0.3515101,0.40140104
0.3784389,1.2405976,0.62186545
-0.08327329,0.21418945,0.54554933
-0.35026574,-0.61168385,-0.045730546
0.023908194,-0.68815315,-0.10926515
0.16784339,0.20524777,0.47463876
0.6545998000000001,0.37985775,0.6630272
0.79633766,0.7777608,0.87880534
0.104724646,0.119381875,0.2668206
-1.0476401,-1.3584973,-0.6954861999999999
0.13732171,-0.12345944,0.36050227
0.32538006,0.3945547,0.40192184
-0.65817475,-0.6792606,-1.0208807
0.71662045,0.8064197,0.77686435
0.5647074000000001,0.16395201,0.72168195
0.30128416,0.4711175,0.40272433
0.15397793,-0.02557603,0.06387566
-0.8325848,-1.0395116,-1.1317402
0.6563766,0.8382745,0.68031204
0.52113605,-0.077368446,0.4998229
0.5556867,-0.12982280000000002,0.6698765
-0.6152772,-0.78819907,-0.7021758
-1.2945424,-1.8156716,-1.5325305
0.52942884,0.609099,0.74771935
-0.1136573,-0.5496959,0.16020264
0.7713501,1.022566,0.66544235
-0.30463538,-0.38776484,-0.20513217
-0.3241521,-0.866566,-0.31505954
0.31109467,-0.65971154,0.37351558
0.7529213,1.2177846,0.7583962
-0.45528433,-0.79818386,-0.7153111999999999
-0.29356676,-1.0339068,-0.5571864000000001
-0.123941295,-0.66403824,-0.09011853
-0.49286374,-0.8601028000000001,-0.4479844
0.7261781999999999,1.1534928,0.7446901
0.4341178,0.5675199000000001,0.20746423
0.47159553,0.7106087,0.6184248999999999
-0.35148197,-0.6233763000000001,-0.10909853
0.77845705,0.3073563,0.8691474
0.0978336,-1.5024743,-0.2565163
-2.2732515,-3.0235763,-2.7268345000000003
-0.022176165,-0.079849966,-0.09494451
0.24970813,-0.052819967,0.50202024
-0.52670836,-1.4027557,-0.47710228
-0.105015785,0.2827423,-0.006021826
-0.20889232,-0.31656936,-0.35212064
-0.89863133,-1.0555156,-0.6971993000000001
-0.13074213,-0.36458972,-0.009790776
0.29574907,0.9913674,0.45005965
-0.18580636,-0.584168,-0.23497008
-1.1463507,-1.541213,-1.2536498
0.5465463,0.65066624,0.41888794
-1.4335374,-2.3664857999999995,-1.8645275
0.32787213,-0.0829563,0.19004576
0.5533845000000001,0.31776467,0.65508
0.48498744,-0.21700509,0.68194675
-0.739503,-1.2915978,-0.9261073
-0.54299957,-1.1319102,-0.9202746
-0.7260291,-0.65562683,-0.5527734000000001
0.6467056999999999,-0.07774906,0.48027804
0.6315935,1.0868115,0.7212031
-0.18472633,-0.4412896,0.04778181
0.34373632,0.46527132,0.38996124
0.12367207,-0.030150888,0.3934327
-0.8052092,-1.6665173,-0.8657877
-0.006649736999999999,-0.18031634,-0.19853608
-0.11412823,-0.46734717,-0.04072252
-0.2760883,-0.9195005,-0.08085134599999999
0.8563814000000001,0.9243273,0.8265083000000001
-1.295917,-1.5119095,-0.9243037
0.82655483,1.5594363000000002,0.8496453000000002
0.35276276,0.4572095000000001,0.6125861
0.9255953,1.5829574,0.977607
0.750438,0.68217033,0.54867524
0.018583711,-0.4469419,-0.16846175
0.5909416999999999,0.53609604,0.4050426
0.42656267,0.16374092,0.5843536
0.0073292064000000014,-0.22294721,0.117923096
-1.5582265,-3.3118894,-1.6192143
0.5343699000000001,0.25340125,0.8046343
0.7014411,1.3713174,0.67372674
-0.014512114,-0.6117560000000001,-1.0384707
0.6096285,0.09005884,0.4790068
-0.6835599,-1.3640745,-0.7202006999999999
0.5898729,1.0721542,0.6358013000000001
0.68598956,0.33168012,0.6882826
-0.14777452,-0.4360335,-0.10149111
0.19380036,-0.36336678,0.34107834
-0.52937603,-0.2255649,0.006071658299999999
0.47294104,0.36640093,0.4503901
-0.19683158,-0.5144926,-0.06295703
0.030054737,-0.45747563,0.1499271
0.5532754,0.7584241999999999,0.6105891999999999
0.28963476,-0.31572464,0.2856654000000001
0.2935828,0.13430598,0.18100703
0.30725828,1.0388298,0.47750294
0.5766996,0.5322747,0.5694726
0.8273712,1.3713478,0.9210637
0.68174964,0.73079836,0.7739943
-1.6625077,-2.113534,-1.9140601
0.46015832,0.59760123,0.45092332
0.59902865,0.26902738,0.48784316
0.654974,0.7825954,0.6346485
0.6704813000000001,1.0043691,0.72059566
0.7817414,1.4037251,0.8153357
0.9205802,1.5664113000000002,0.9298282
0.5131496,-0.10429771,0.45580503
0.7367239999999999,0.7870303000000001,0.878933
-0.19635096,-0.6970354,0.07424812
0.5672875,1.3197128,0.7102854000000001
-0.2904015,-0.47850162,-0.095295295
-0.656066,-2.1633248,-1.144744
-0.16401821,-0.8930343000000001,-0.54662806
0.44950035,-0.5662883000000001,0.4075936
-0.1320328,0.14977968,0.16949345
0.25944984,0.2469504,0.13061349
0.7703999,1.5025661,0.79194087
0.65602046,0.81858367,0.6576475
0.5614070999999999,0.18607695,0.7490895000000001
0.49340573,1.1453432,0.6611406
0.33339745,0.6542275,0.6226683000000001
0.115268536,-0.5052554,0.38056588
0.5927076,0.29549990000000004,0.48839638
0.6639632,0.54801226,0.71527797
0.65764505,1.2242107,0.7110036
-0.2752935,-0.44743642,0.065576226
0.89829755,1.4825306,0.9027138
0.7098776,0.86688364,0.4512279000000001
0.040976804,-0.49559018,0.10534902
0.6427526,0.4808887,0.82354236
0.697735,0.9440549,0.876815
-0.50019425,-0.43873933,-0.6755286
0.29679152,0.058966585,0.24999426
0.83309174,1.4132832,0.77743757
0.5176710999999999,0.2919679,0.58524907
-1.11151,-1.5415517,-1.826737
0.32784146,0.53664994,0.66438675
0.51869214,0.6294444,0.63556355
0.589283,1.338336,0.6576808000000001
0.15846962,-0.49868268,-0.09639834
0.8092315999999999,1.3537041,0.8700011000000001
0.90519685,0.11884589,0.5532176
-0.8264781999999999,-1.2540632,-0.96065336
0.406421,0.35883287,0.4441343
0.30148256,-0.12239731,0.5114197
0.47187334,0.96021134,0.7868497
-0.14904472,0.02698555,0.12629952
0.9220929,1.1836438,0.9352346
0.7046404000000001,1.2188662,0.6313545
0.8192608,1.3529032,0.9871643
0.8433193999999999,1.4661354,0.8222124
0.6822153000000001,0.42771772,0.54791135
0.47781804,0.598611,0.5873775
0.47991237,-0.3333049000000001,0.70732015
0.6575915,-0.10732788,0.43719566
0.7635086999999999,0.6864210999999999,0.71842283
0.028913494,0.22087742,0.21022683
0.7679629,1.4964358,0.9144258
0.34721094,0.64762527,0.4554953
0.0510949,-0.17307635,0.3690061
0.49967185,0.72497386,0.6826763000000001
0.38706714,0.09430921,0.3422893
0.5062746,0.56456304,0.50349975
0.528215,-0.22796716,0.48742616
0.18098116,0.33272636,0.16911171
0.60289013,0.48453727,0.5172855
0.7251631,1.2878556,0.75425303
-1.6278707,-2.2527082000000003,-1.7584137999999998
-2.5218544,-2.861775,-2.4456227000000004
-1.7460624,-1.868202,-2.0594416
-2.7437007,-3.249216,-2.569262
0.3513929,0.8508273999999999,0.4482436
-0.9740546999999998,-0.68122876,-0.94465286
0.66739494,-0.005771651,0.7235478
0.3750961,0.8175608,0.84520155
0.5997534999999999,-0.49129203,0.6614965
-0.10416603,-0.5037212000000001,0.21215697
0.5447181999999999,0.8499278,0.50923294
-1.1589162,-2.1483846,-1.7060558
0.5539549,1.3672098999999998,0.60993516
0.1356736,0.22685611,0.19344799
-0.49091607,-0.043441758,0.019965949
-0.83431697,-1.7276073,-1.3277012
0.7177914000000001,0.65802836,0.70485336
0.17792395,-0.12952074,0.2926999
-0.7573466,-1.0897363000000002,-0.9656971
0.20967408,0.25765142,0.17951415
0.49263385,1.410492,0.60767907
-0.36523062,-0.3688902,-0.38461965
-1.0807447,-1.5551475,-1.1625514
0.16961059,0.3413172,0.32876015
-0.6822799,-1.0856502,-0.343068
-0.32837033,-0.5540618,-0.32736838
-0.6402566999999999,-1.7188982,-0.92335016
-1.9586387,-1.3783071000000002,-1.7437892
0.5668327,1.1178888,0.54518855
-1.1029041000000002,-1.5888109,-0.6854156
-0.104304895,-0.6413175,-0.06750952
-1.4030528,-1.615011,-1.4732858999999998
-1.0466113,-1.094318,-0.89335424
-0.7558881,-0.62824494,-0.5017626000000001
-0.70913225,-0.6167491999999999,-0.39955032
-0.69477797,-0.8126665,-0.5119767
-0.89804924,-0.8335037000000001,-1.3559833
-1.3292783,-1.7976762,-1.6774102
-1.3783036,-1.2509903,-1.5670706
-0.9283323,-0.93240684,-0.88836646
-1.404844,-1.050864,-0.9454556
-1.2383806,-1.8396487,-1.0490065
-0.89799273,-1.278259,-0.75929147
-0.4481774000000001,-0.52017385,-0.7141884000000001
-0.8899344000000001,-1.0217285,-0.69755197
-1.3330573,-1.3322324,-1.3578783
-0.9564411,-1.3610013,-1.0262265
-0.21137932,-0.10660612,0.13366979999999998
-0.5872823,-1.0163175,-0.93414307
-0.73747766,-1.0747719999999998,-0.9142288
-2.4768486000000003,-3.1937737,-2.4953723
0.62241197,1.3247361999999998,0.7032682
-2.700327,-3.4264271,-3.0021975
-0.7144414000000001,-0.9799631,-0.9530098
-1.404824,-1.2948925,-1.944157
-1.2311898,-1.6911206,-1.3207393
-1.6668637,-2.3989346,-1.5987272
0.20086525,0.646217,0.3206166
-0.8230630999999999,-1.6357366000000002,-0.98615736
-1.8662724,-1.9315954,-1.9302127
-0.82112324,-1.2166876,-0.84853864
-0.34815723,-0.63526946,-0.3813678
-1.3731533,-1.5451856000000002,-0.72939974
-1.6021935,-1.7040883000000002,-0.80801636
-1.320498,-1.6210662,-0.8762116
-0.08036531,-0.43125477,0.3764473
-0.3780111,-0.49010453,-0.22118168
-1.1794755,-1.8790288,-1.1880412
0.15488413,0.37739494,0.40989822
-1.718997,-1.8763571,-1.5143026000000002
-1.4520879999999998,-2.1460986,-1.6513441000000002
-1.8555928,-1.0851159,-1.3071465
-0.31639862,-0.83676505,-0.6607008000000001
0.6042608,0.6466331999999999,0.64567906
-1.0508989,-1.0294887,-1.1356273
-0.09214616,-0.3804918,0.11505799
0.34977418,0.3938661,0.24064839
-0.08724027,-0.77852994,-0.20561393
-0.90083355,-1.1537626,-0.5572501999999999
0.25024796,-0.12100359,0.323021
-0.50840914,-0.73060066,-0.07417522
-0.272478,-0.27051240000000004,0.35363418
-1.7191831000000002,-1.1455636,-1.7071596000000002
0.0046721767,-0.077032104,-0.18858397
-2.2859287,-2.411597,-2.3037274
-0.39410514,-0.35475186,-0.23229004
-1.585715,-1.3212861,-1.1390177
-1.1847043,-0.91255635,-1.2989752
-0.22102225,0.2180237,0.30119973
-0.6974964,-1.7603483,-1.0088992
-1.9367957,-1.9656734,-1.8599981
-2.4122622,-2.3978264,-2.3711045
-1.0422784,-1.4423788999999998,-0.87091357
-1.1956143,-1.4217693,-1.5924958
-1.3203251,-1.9186759,-1.3459396
-0.4292601,-0.47612974,-0.4346385999999999
-0.72251654,-1.1411663,-0.7691224
-1.0667348,-1.2555156,-0.82297486
-1.6063906,-2.4924755000000003,-1.9988973
0.2665401,0.4825418,0.48829392
-0.60519826,-0.69952184,-0.38308895
-0.2511286,-0.38128945,-0.14595233
-2.7847705,-2.4322572,-2.7248871
-0.7278095,-1.0955333,-1.2174636
-0.4294993,-0.14724162,-0.2241276
-1.8824699,-2.472286,-1.5949628
-2.5911632,-3.0445495,-1.8858783
-0.6075427,-0.22619076,-0.46032062
-1.6423343,-1.7587843,-1.6565802
-0.77263117,-1.1467482,-0.86720747
-0.7053039000000001,-0.8775768,-0.54791206
-0.8458261,-1.800448,-0.6467432
-1.5109351,-1.0583106000000002,-0.9348539
-0.13604999,-0.44007248,0.24151777
-1.5478152,-1.6667285,-1.6119719
-0.5886927,-0.95917654,-0.24981877
-1.2663139,-0.87027884,-1.1866057
-2.8835397,-3.2368748,-3.2080667000000003
-1.4963118999999998,-1.7852012,-1.09202
-1.3153539,-1.5163841,-1.5651926
-2.3469975,-3.3883696000000003,-2.9947438
-2.4322133,-2.3297913,-2.6177933
-2.3031654,-2.8100913,-2.5566382
-1.4843566,-2.1816425,-1.864281
-2.8558278,-3.1267495,-2.9690273
-1.5408411,-1.8615242,-1.7537512
-0.9105741,-1.378964,-1.0039328
-1.2785845,-1.4716641,-1.0996555
-1.9072466,-2.0419123,-1.7443776999999998
-0.8808653000000001,-1.4302119,-1.0284821
-1.2711535,-1.5158817,-1.3029305
-2.2311232000000003,-2.6688364,-2.413276
-1.0387578000000002,-1.1246186000000002,-1.0528245
-2.2230098,-2.2356768,-2.3310437000000004
-0.50052154,-0.76394975,-0.36031917
-0.5993536,-0.39704707,-0.85530275
-0.06839007,0.039098762,0.28947613
-0.5820025,-0.6646776999999999,-0.07892007
-1.7735643,-2.475142,-1.2029536
-0.5353768,-0.710705,-0.19822803
-0.5684716999999999,-0.5913390000000001,-0.9030987
-1.6200048,-1.9472024,-1.2678181999999998
-1.8616774,-1.5679119,-1.4714234
-2.160406,-2.2431161,-1.9950801
0.04803658,0.78188914,0.27203453
-0.48642126,-0.7888196,-0.46317863
-1.5444268,-1.2267666000000002,-1.6234411
-1.5599163,-1.4509404,-1.1779853
-1.2397001,-1.4626948,-1.1200745
0.5890331,0.17750837,0.57314837
-0.010061619,-0.5453895000000001,0.16133218
-0.052774783,0.15796809,0.04650405
-0.21800783,-0.83096856,0.21058503
0.005367006600000001,-0.710773,0.05277896
0.37472907,0.36938173,0.7149333000000001
0.47852272,0.87234,0.8162739
-0.21306176,-0.6929768,0.12063512
0.0692972,-0.8821757,0.35015935
0.27637944,0.29588905,0.21703775
-0.21733804,0.13509266,-0.120472595
0.22257128,0.47929057,0.38964707
-1.5489311,-1.5434128,-1.346094
-1.5962157,-1.011583,-1.0177917
-0.34574205,-0.35240597,-0.3703174
0.718076,0.5703991999999999,0.62834907
0.17758133,-0.13914351,0.3872293
-1.3086786,-0.94675,-1.1353381
-0.9290284,-0.9473458,-0.79264045
0.8004374,0.6818001,0.76716703
-0.75685203,-1.2088568000000002,-0.055128977
-0.68833065,-0.7075942,-0.40749118
-0.70296705,-1.0382056,-0.36054018
-0.5260528,-0.3260451,0.00909278
-0.22578955,-1.0573378999999998,-0.21315086
-1.6333869,-1.7637392,-1.7826155
-2.9431214,-2.2938970000000003,-3.175251
-0.68985945,-1.0562423,-1.1375066
-0.98712575,-0.039362222,-0.27389709999999995
-1.2953097,-1.0342568,-0.24583445
-1.5212766000000002,-2.0633109,-0.7463153
-2.022076,-1.98116,-1.5762436000000002
-0.45273012,-0.5306448,-0.2977085
0.2905218,0.14588632,0.5026510999999999
0.7193725000000001,1.499648,0.7300784
-0.49935013,-0.9810126,-0.33693290000000004
0.24535121,0.36643463,0.35229328
-2.3505688,-2.5792649,-2.6064353
-0.29377455,-0.50463855,-0.46739507
-0.14207579999999995,-0.3705145,-0.07852657
-0.13437994,0.23131134,0.16535453
-0.25941435,-0.26458934,0.032310814
-0.99924433,-1.2709774,-1.0212348
-1.3716035,-1.7350453999999995,-0.9778171999999998
-1.4536703000000002,-1.0518012,-1.4109676000000002
-0.9625066,-1.554071,-0.652626
-1.157704,-1.0096358,-1.1710806
-0.5572550000000001,-0.9388219,-0.66888213
-0.7956369000000001,-0.6747568,-0.79513496
-1.4623697,-1.8808525,-1.4948948999999998
-2.0522795,-1.9589475,-2.159144
-2.162999,-2.311646,-1.95432
-2.2131023,-2.6507504,-2.1843953
-2.2872832,-2.3083603,-1.8432046
-2.2629704,-2.005846,-2.2054818
-1.7688785,-2.1618407000000004,-1.8856997
-2.4410596,-2.7136898,-2.2824880000000003
-1.6412287,-1.9806107,-1.9889811
-1.5110438,-2.0536633,-1.2963129999999998
-0.67284554,-0.51684386,-0.37673178
0.20058921,-0.61793613,0.26617295
-2.4262261,-2.254448,-2.3722568
-1.3128136,-0.83912665,-0.646838
-0.56143653,-0.7183665,-0.05868657
-1.176712,-1.5852005,-0.59082806
-2.8908193,-3.2659130000000003,-3.0223162
-2.1512651000000003,-2.9044874,-2.2631152
-2.0403152,-2.0920055,-2.0059505
-1.168172,-1.5118484,-1.2403021
-2.3092887,-1.9146404,-1.9601362
-1.6600602,-1.4662685,-1.2216656
-0.9582857,-1.2367291,-1.4048218
-0.76086575,-0.5089623999999999,-0.27328855
-0.84577644,-0.6558833000000001,-0.47522035
-2.0615442,-1.3887787,-1.6565404
-1.7401668999999995,-1.8287585,-1.572346
-2.0204022,-2.4739172000000003,-1.8247815
-1.2545471,-1.7201508,-1.2831044
-0.93529785,-0.9958144,-1.0317757
-1.3441395,-1.5174292,-1.3097787
-2.7413628,-3.3803532,-2.788524
-1.9253426,-2.0636847,-2.126563
-1.8571978,-1.8083379,-1.793759
-2.0620766,-2.3309142999999994,-2.297357
-1.6013107,-1.0960159,-1.8904479
-1.0743201,-2.2855422,-1.6000936
-1.6290461,-1.0529603,-1.3727292
-1.4242039,-1.4271413,-1.565385
-1.2819402,-1.3896052,-1.2996606000000002
-1.7208202,-2.4830856,-1.8303179
-0.9964688,-1.8671292,-0.8571457
-2.2477567,-1.9739425,-1.973621
-1.9443587,-1.2074938,-1.3203093
-0.8764586,-0.80269957,-0.2353069
-1.0046954,-0.6582677,-0.81865287
-2.5178267999999995,-3.0310817,-2.396144
-1.4575037,-1.5978745,-1.7928373
-1.56309,-1.619453,-1.7070335
-1.9905704,-2.066911,-1.9910191
-1.3871653999999998,-1.4469746,-1.1163237
-1.0985501,-1.7747204,-1.3770303999999998
-1.6912925,-2.0034888,-1.8157617
-0.33309788,-0.2511645,-0.12672032
-0.55603707,-0.48654592,-0.54322165
-0.5351836999999999,-0.21966423,-0.40671715
-2.1366508,-2.3831742,-2.2764533
-0.18615758,0.6745091999999999,-0.13577898
-0.93767357,-1.3469473,-0.9914904
-1.3315792,-1.1413604,-1.1615091999999998
-1.7538128000000002,-2.0060937,-1.8606122
-0.30693224,-0.36375913,0.035154358
-1.0479101,-0.5806318,-0.5623300999999999
-1.7795936999999995,-2.7824705,-2.0847144
-1.2216992,-1.4766016000000002,-1.2137878
-1.0035297,-1.1123518,-1.1839826999999998
-1.6495491999999998,-1.8384287,-1.3768184
-1.9003531,-1.6637212,-1.5034688
-2.5894887000000004,-2.3150032000000005,-2.6805482000000005
-1.7826258999999998,-1.832086,-1.6565668999999998
-1.502533,-2.5133520000000003,-2.694655
-2.414411,-2.2687247000000004,-2.5968165
